dgx04,1786004323.601614829,P0, 0, 2405, 14.82, [N/A]
dgx04,1786004325.630246718,P0, 0, 2405, 14.88, [N/A]
dgx04,1786004327.662350584,P0, 0, 2405, 14.79, [N/A]
dgx04,1786004329.694335257,P0, 0, 2405, 14.78, [N/A]
dgx04,1786004331.725683685,P0, 0, 2405, 14.67, [N/A]
dgx04,1786004333.757749451,P0, 0, 2405, 14.64, [N/A]
dgx04,1786004335.788993451,P0, 0, 2405, 14.64, [N/A]
dgx04,1786004337.826070370,P0, 0, 2405, 14.54, [N/A]
dgx04,1786004339.853493093,P0, 0, 2405, 14.54, [N/A]
dgx04,1786004341.882351314,P0, 0, 2405, 14.53, [N/A]
dgx04,1786004343.914685287,P0, 0, 2405, 14.51, [N/A]
dgx04,1786004345.948856790,P0, 0, 2405, 14.49, [N/A]
dgx04,1786004347.981992895,P0, 0, 2405, 14.51, [N/A]
dgx04,1786004350.025627470,P0, 0, 2405, 14.51, [N/A]
dgx04,1786004352.057915578,P0, 0, 2405, 14.51, [N/A]
dgx04,1786004354.084600850,P0, 0, 2405, 14.43, [N/A]
dgx04,1786004356.113207523,P0, 0, 2405, 14.31, [N/A]
dgx04,1786004358.140748638,P0, 0, 2405, 14.36, [N/A]
dgx04,1786004360.171784978,P0, 0, 2405, 14.34, [N/A]
dgx04,1786004362.202678112,P0, 0, 2405, 14.34, [N/A]
dgx04,1786004364.231383065,P0, 0, 2405, 14.34, [N/A]
dgx04,1786004366.262100650,P0, 0, 2405, 14.36, [N/A]
dgx04,1786004368.295212501,P0, 0, 2405, 14.39, [N/A]
dgx04,1786004370.328645289,P0, 0, 2405, 14.33, [N/A]
dgx04,1786004372.361177161,P0, 0, 2405, 14.29, [N/A]
dgx04,1786004374.394799713,P0, 0, 2398, 14.16, [N/A]
dgx04,1786004376.422077286,P0, 96, 2437, 46.36, [N/A]
dgx04,1786004378.464396992,P0, 95, 2470, 44.16, [N/A]
dgx04,1786004380.504753524,P0, 96, 2476, 44.29, [N/A]
dgx04,1786004382.557680478,P0, 96, 2470, 45.47, [N/A]
dgx04,1786004384.599299126,P0, 96, 2470, 45.92, [N/A]
dgx04,1786004386.646358278,P0, 95, 2470, 46.63, [N/A]
dgx04,1786004388.693034545,P0, 96, 2470, 62.90, [N/A]
dgx04,1786004390.732319432,P0, 96, 2470, 46.13, [N/A]
dgx04,1786004392.773218905,P0, 96, 2476, 46.60, [N/A]
dgx04,1786004394.815351876,P0, 96, 2470, 46.94, [N/A]
dgx04,1786004396.854404571,P0, 95, 2470, 46.94, [N/A]
dgx04,1786004398.891084780,P0, 96, 2470, 46.98, [N/A]
dgx04,1786004400.939048180,P0, 95, 2457, 55.87, [N/A]
dgx04,1786004402.984395462,P0, 96, 2450, 46.97, [N/A]
dgx04,1786004405.024413270,P0, 94, 2450, 47.02, [N/A]
dgx04,1786004407.072512684,P0, 95, 2457, 47.50, [N/A]
dgx04,1786004409.115987390,P0, 96, 2457, 47.62, [N/A]
dgx04,1786004411.154730973,P0, 95, 2450, 47.74, [N/A]
dgx04,1786004413.196704613,P0, 95, 2457, 47.26, [N/A]
dgx04,1786004415.234777177,P0, 96, 2457, 47.20, [N/A]
dgx04,1786004417.284804771,P0, 95, 2450, 47.78, [N/A]
dgx04,1786004419.326191418,P0, 94, 2450, 48.03, [N/A]
dgx04,1786004421.372375306,P0, 96, 2457, 48.31, [N/A]
dgx04,1786004423.411937608,P0, 94, 2457, 54.39, [N/A]
dgx04,1786004425.446889506,P0, 96, 2450, 47.30, [N/A]
dgx04,1786004427.497786160,P0, 95, 2457, 47.99, [N/A]
